ID_Cliente,Nome,Endereco,CPF,Sexo,Data_Nascimento,Email,Telefone,Status
153,Caio Rezende,GO;Aparecida de Goiânia;Jardim Goiás;Condomínio Bruno Rezende,149.067.352-07,Masculino,1966-07-06,alvescaua@costela.br,(62) 95213-8749,Inativo
154,Davi Luiz Pinto,GO;Aparecida de Goiânia;Centro;Vale Farias,625.198.470-85,Masculino,2008-11-15,yaraujo@ig.com.br,(62) 98115-1606,Ativo
155,Evelyn Sales,GO;Goiânia;Parque Amazônia;Setor Stephany Rodrigues,263.541.089-51,Feminino,1987-08-13,carvalhomatheus@uol.com.br,(62) 91633-9617,Cancelado
156,Dr. João Pedro Fogaça,GO;Aparecida de Goiânia;Setor Oeste;Travessa Nogueira,853.106.479-10,Masculino,1971-10-25,juliana30@caldeira.br,(62) 96717-3529,Ativo
157,Sr. Davi Duarte,GO;Aparecida de Goiânia;Setor Oeste;Chácara Caldeira,923.674.801-50,Feminino,1999-11-25,julia05@bol.com.br,(62) 91315-6383,Trancado
158,Otávio das Neves,GO;Goiânia;Parque Amazônia;Rua Moreira,259.670.438-29,Feminino,1960-12-07,melolaura@hotmail.com,(62) 98864-1588,Ativo
159,João Lucas Novaes,GO;Goiânia;Parque Amazônia;Vila de Gonçalves,285.174.639-19,Feminino,1999-06-16,otavio52@pinto.br,(62) 93727-2480,Ativo
160,Davi Almeida,GO;Goiânia;Centro;Esplanada Luana Carvalho,931.872.065-30,Masculino,2007-05-08,da-matakamilly@yahoo.com.br,(62) 97269-3725,Ativo
161,Dra. Maysa Melo,GO;Aparecida de Goiânia;Setor Bueno;Morro Fernanda Nascimento,096.357.142-70,Feminino,1989-12-21,kaique31@fernandes.com,(62) 90919-5806,Ativo
162,Lucca das Neves,GO;Goiânia;Setor Bueno;Chácara de Mendes,541.027.369-99,Masculino,1970-08-24,azevedonicolas@gmail.com,(62) 98702-7751,Ativo
163,Mariana Rocha,GO;Goiânia;Jardim Goiás;Feira Diogo Barros,153.974.286-55,Masculino,2007-07-09,mda-cunha@da.com,(62) 91293-7267,Ativo
164,Maria Julia Vieira,GO;Aparecida de Goiânia;Setor Oeste;Recanto Correia,973.061.428-87,Masculino,1992-12-26,moreiraalexandre@carvalho.org,(62) 93804-8555,Ativo
165,Yuri Novaes,GO;Goiânia;Centro;Fazenda Luiz Otávio Caldeira,569.130.287-68,Masculino,1991-08-17,diego86@hotmail.com,(62) 97622-5712,Ativo
166,Vitor Gabriel Castro,GO;Aparecida de Goiânia;Parque Amazônia;Passarela Azevedo,689.453.172-28,Feminino,1965-05-30,jdias@gmail.com,(62) 95661-5901,Ativo
167,Maria Julia Silveira,GO;Aparecida de Goiânia;Jardim Goiás;Parque Novaes,619.857.240-49,Feminino,1998-06-20,portojoao-felipe@da.com,(62) 97484-5949,Ativo
168,Giovanna Freitas,GO;Aparecida de Goiânia;Parque Amazônia;Setor Ryan Oliveira,162.945.037-52,Masculino,1994-12-10,silveirastephany@uol.com.br,(62) 93886-7248,Ativo
169,João Pedro Rodrigues,GO;Goiânia;Vila Brasília;Núcleo Augusto Mendes,260.391.754-43,Feminino,1998-07-03,da-luzmarcos-vinicius@uol.com.br,(62) 90359-7484,Ativo
170,Henrique Freitas,GO;Aparecida de Goiânia;Setor Bueno;Rodovia da Cruz,613.789.425-82,Feminino,1993-01-12,gabrieljesus@martins.org,(62) 94689-4770,Ativo
171,Henrique Santos,GO;Goiânia;Setor Oeste;Alameda de Duarte,053.267.489-83,Masculino,1987-01-11,da-luzjoao-pedro@caldeira.br,(62) 94106-3240,Ativo
172,Dr. Noah Porto,GO;Goiânia;Setor Oeste;Favela de Fogaça,140.379.852-41,Feminino,1971-08-30,ryan24@ig.com.br,(62) 90546-6977,Inativo
173,Júlia Silva,GO;Aparecida de Goiânia;Vila Brasília;Viela Eloah Novaes,468.723.501-80,Feminino,1960-12-10,pcostela@alves.org,(62) 96807-3877,Ativo
174,Ana Lívia Almeida,GO;Aparecida de Goiânia;Setor Oeste;Feira de Caldeira,549.627.803-10,Feminino,1994-05-21,noah17@gmail.com,(62) 92695-5210,Cancelado
175,Juliana Lopes,GO;Goiânia;Setor Bueno;Lagoa de da Cunha,603.251.794-25,Feminino,2005-11-26,salesnicolas@peixoto.br,(62) 91886-8673,Cancelado
176,Maria Eduarda da Mata,GO;Aparecida de Goiânia;Centro;Trecho Nicolas Rezende,135.972.864-37,Feminino,1979-07-28,vcostela@da.br,(62) 99131-6992,Ativo
177,Lucas Barros,GO;Aparecida de Goiânia;Vila Brasília;Largo da Mata,602.197.345-34,Feminino,2002-10-01,gda-mota@nascimento.org,(62) 98791-3024,Ativo
178,Luigi Melo,GO;Aparecida de Goiânia;Centro;Praça Bárbara Nogueira,297.601.384-50,Feminino,2002-07-09,luana00@freitas.net,(62) 96086-2775,Ativo
179,Arthur Teixeira,GO;Aparecida de Goiânia;Parque Amazônia;Conjunto Emanuel Nogueira,308.561.429-05,Feminino,1973-02-23,martinsrebeca@bol.com.br,(62) 99995-4626,Ativo
180,Maria Sophia Lima,GO;Goiânia;Setor Oeste;Fazenda Costela,625.381.490-70,Feminino,1970-12-11,jesusnathan@silveira.br,(62) 96689-2911,Ativo
181,Thomas Aragão,GO;Goiânia;Jardim Goiás;Praia Vitor Hugo Costa,809.576.423-00,Feminino,1999-09-15,moreiramaysa@nascimento.org,(62) 91902-2592,Ativo
182,Eloah Ribeiro,GO;Goiânia;Jardim Goiás;Residencial da Paz,842.309.516-98,Feminino,2007-05-05,maria-vitoriaalves@peixoto.com,(62) 96078-9850,Ativo
183,Catarina Ferreira,GO;Aparecida de Goiânia;Centro;Chácara Silva,753.068.421-35,Masculino,1995-03-06,mariane64@barbosa.net,(62) 98017-7686,Cancelado
184,Thiago Castro,GO;Goiânia;Setor Oeste;Área Alves,204.956.378-74,Feminino,1976-12-28,qgoncalves@barros.com,(62) 93559-8264,Ativo
185,Rafael da Cunha,GO;Aparecida de Goiânia;Centro;Recanto de Peixoto,592.038.417-41,Masculino,1981-12-10,ufogaca@gmail.com,(62) 96018-9920,Cancelado
186,Yasmin da Cunha,GO;Aparecida de Goiânia;Centro;Praia Bryan Campos,265.401.387-17,Feminino,1967-04-10,da-cruzemanuel@rocha.br,(62) 94520-4109,Cancelado
187,Pietro Lopes,GO;Aparecida de Goiânia;Setor Bueno;Recanto de Sales,756.148.032-62,Masculino,1960-06-02,elisa89@pinto.net,(62) 99783-1349,Ativo
188,Breno Rodrigues,GO;Goiânia;Vila Brasília;Condomínio Cecília Aragão,178.643.092-40,Masculino,1981-05-25,matheus08@vieira.net,(62) 99250-4362,Ativo
189,João Oliveira,GO;Goiânia;Setor Oeste;Praia de Correia,375.468.921-55,Masculino,1962-01-06,jesusdaniela@ramos.com,(62) 93817-6383,Inativo
190,Vitor Hugo das Neves,GO;Goiânia;Centro;Estrada de da Mota,510.836.974-39,Masculino,1959-09-23,luana48@bol.com.br,(62) 92129-9850,Ativo
191,João Vitor da Rosa,GO;Goiânia;Vila Brasília;Trecho de da Luz,708.436.529-00,Masculino,1990-09-05,enrico60@porto.com,(62) 92159-1243,Ativo
192,Srta. Ana Lívia Nogueira,GO;Goiânia;Parque Amazônia;Vila de Silva,346.279.108-78,Feminino,2004-04-27,mpeixoto@ig.com.br,(62) 90258-3854,Ativo
193,Samuel Vieira,GO;Aparecida de Goiânia;Jardim Goiás;Setor de Gomes,895.702.341-05,Feminino,1980-12-09,kaiquegoncalves@costela.com,(62) 98619-2862,Inativo
194,Alana Silveira,GO;Goiânia;Vila Brasília;Praia Emanuel das Neves,492.607.185-11,Feminino,1966-10-28,dda-conceicao@da.com,(62) 98408-2786,Ativo
195,Dra. Maria Eduarda Nogueira,GO;Goiânia;Centro;Vereda Moura,580.792.143-79,Masculino,1975-09-30,nascimentoyago@uol.com.br,(62) 98543-5941,Ativo
196,Maria Cecília da Paz,GO;Aparecida de Goiânia;Parque Amazônia;Loteamento Rezende,064.721.853-44,Feminino,2008-11-27,ana-livia21@da.br,(62) 96580-7984,Ativo
197,Srta. Amanda da Costa,GO;Goiânia;Centro;Morro das Neves,832.406.197-50,Feminino,1981-07-14,caroline98@cardoso.br,(62) 91204-2323,Ativo
198,Rafael Melo,GO;Aparecida de Goiânia;Vila Brasília;Viela Martins,801.523.769-68,Masculino,1982-02-08,leandro98@uol.com.br,(62) 94505-9984,Inativo
199,Vitória Correia,GO;Goiânia;Parque Amazônia;Esplanada Teixeira,879.021.536-21,Feminino,1985-11-01,benjamin85@bol.com.br,(62) 97433-9282,Ativo
200,Agatha Campos,GO;Goiânia;Jardim Goiás;Campo de Dias,075.968.431-66,Masculino,1973-12-03,ncavalcanti@cardoso.com,(62) 99033-4522,Ativo
201,Juan Nogueira,GO;Goiânia;Setor Oeste;Campo de Moraes,180.564.723-71,Feminino,1990-04-11,blopes@uol.com.br,(62) 97430-7532,Ativo
202,Ana Lívia Gonçalves,GO;Goiânia;Parque Amazônia;Lago de da Conceição,690.314.578-84,Feminino,2006-04-02,gomessarah@uol.com.br,(62) 95120-5176,Ativo
203,Renan Moura,GO;Goiânia;Jardim Goiás;Vale Fernandes,435.189.602-70,Feminino,1960-05-03,barbosaandre@teixeira.com,(62) 91099-2494,Trancado
204,Carlos Eduardo da Mata,GO;Aparecida de Goiânia;Parque Amazônia;Campo de da Mota,137.269.408-04,Masculino,2005-03-28,evieira@campos.org,(62) 96105-3131,Ativo
205,Dr. Levi Melo,GO;Aparecida de Goiânia;Parque Amazônia;Viela Melo,620.815.349-24,Masculino,2001-07-09,heloisamoreira@yahoo.com.br,(62) 96730-6793,Trancado
206,Letícia Porto,GO;Goiânia;Setor Bueno;Campo de Aragão,914.687.530-10,Masculino,1983-12-28,gvieira@hotmail.com,(62) 94712-6119,Ativo
207,Marina Araújo,GO;Aparecida de Goiânia;Centro;Quadra Santos,897.512.306-59,Feminino,1999-03-05,brenovieira@yahoo.com.br,(62) 93674-2773,Ativo
208,Ana Laura Novaes,GO;Goiânia;Vila Brasília;Área da Rocha,750.136.942-99,Feminino,1984-05-03,laurada-cunha@porto.com,(62) 99406-4705,Trancado
209,Vitória Moreira,GO;Aparecida de Goiânia;Setor Oeste;Trecho Manuela Cardoso,514.692.837-19,Feminino,1985-12-27,cbarbosa@ig.com.br,(62) 90474-3955,Ativo
210,Eloah Nascimento,GO;Aparecida de Goiânia;Centro;Distrito da Mata,082.315.974-41,Feminino,1974-09-30,ryan77@bol.com.br,(62) 90100-3972,Trancado
211,João Guilherme Costa,GO;Goiânia;Jardim Goiás;Trecho de da Cruz,732.580.149-14,Masculino,2004-07-25,umelo@rocha.br,(62) 90502-2503,Inativo
212,Pedro Lucas Silva,GO;Aparecida de Goiânia;Parque Amazônia;Trevo Gustavo Henrique da Mata,413.796.502-16,Feminino,1962-03-31,da-cunhaluiz-henrique@silveira.com,(62) 97432-6585,Ativo
213,Mirella Silva,GO;Goiânia;Setor Bueno;Recanto Azevedo,210.845.379-23,Feminino,1977-07-30,ana-vitoria99@dias.br,(62) 99299-2391,Trancado
214,Lívia Costa,GO;Aparecida de Goiânia;Jardim Goiás;Morro Joana Castro,689.204.351-89,Masculino,1965-12-02,kamillyviana@gmail.com,(62) 91336-5458,Ativo
215,Beatriz Fernandes,GO;Goiânia;Setor Oeste;Núcleo Enrico da Costa,091.483.726-50,Feminino,1992-01-18,gomesjulia@fernandes.net,(62) 96785-5475,Ativo
216,Milena Fernandes,GO;Aparecida de Goiânia;Vila Brasília;Morro de Novaes,687.124.395-09,Feminino,1977-05-11,larissa46@hotmail.com,(62) 91816-5640,Ativo
217,Srta. Mirella Costa,GO;Goiânia;Centro;Praça de Carvalho,650.137.489-84,Feminino,1975-03-19,eduardoda-rosa@bol.com.br,(62) 90744-4612,Ativo
218,Francisco das Neves,GO;Aparecida de Goiânia;Setor Oeste;Rodovia de Silveira,790.154.283-79,Masculino,1984-10-24,nogueiraalana@caldeira.com,(62) 94938-4460,Inativo
219,Srta. Mariana da Cunha,GO;Aparecida de Goiânia;Setor Bueno;Sítio de Monteiro,693.405.821-60,Feminino,2005-06-11,lucca02@freitas.br,(62) 91965-1126,Ativo
220,Dr. Enzo Gabriel da Mota,GO;Aparecida de Goiânia;Centro;Travessa de Fernandes,819.425.067-67,Masculino,1990-07-11,ferreirajoao-felipe@uol.com.br,(62) 96229-9725,Inativo
221,Sra. Isis Rocha,GO;Goiânia;Setor Oeste;Rua Esther Alves,714.038.952-79,Feminino,1976-02-18,lramos@gmail.com,(62) 90693-8147,Ativo
222,Sra. Elisa Gomes,GO;Aparecida de Goiânia;Setor Oeste;Feira Ferreira,593.421.670-80,Feminino,1965-11-27,davi-lucas82@uol.com.br,(62) 99394-7626,Inativo
223,Enzo da Paz,GO;Goiânia;Vila Brasília;Travessa Marcos Vinicius Rodrigues,170.648.392-96,Masculino,1976-07-27,stellacavalcanti@gmail.com,(62) 96636-1341,Cancelado
224,Vitor Hugo Silva,GO;Goiânia;Setor Bueno;Condomínio Maria Silveira,867.409.215-20,Feminino,1978-08-26,raquelcostela@gmail.com,(62) 95928-2443,Ativo
225,Gabrielly Alves,GO;Aparecida de Goiânia;Setor Oeste;Praça Kaique Peixoto,843.279.610-78,Feminino,1960-05-19,ucastro@ferreira.com,(62) 99648-7560,Ativo
226,Sra. Isabelly Nunes,GO;Goiânia;Vila Brasília;Distrito Ribeiro,314.687.950-66,Feminino,1978-08-10,isabellacostela@bol.com.br,(62) 93630-6456,Inativo
227,Davi Peixoto,GO;Aparecida de Goiânia;Setor Oeste;Núcleo Thiago Fernandes,120.983.765-02,Masculino,1993-07-29,valentina74@barros.br,(62) 98693-9355,Ativo
228,Sr. Juan Costa,GO;Goiânia;Setor Bueno;Vereda Larissa Nunes,716.423.809-03,Masculino,1983-06-21,stellagomes@martins.br,(62) 93871-2684,Ativo
229,Bruno da Cruz,GO;Aparecida de Goiânia;Jardim Goiás;Jardim de Cardoso,587.319.062-30,Masculino,1982-12-17,pedro-miguel44@fogaca.br,(62) 91234-3902,Cancelado
230,Davi Luiz Novaes,GO;Aparecida de Goiânia;Setor Bueno;Lago de Pires,142.053.768-71,Feminino,1966-08-03,ribeirogabriela@araujo.com,(62) 99248-6295,Trancado
231,Ana Costela,GO;Aparecida de Goiânia;Setor Oeste;Vereda de Pinto,784.931.625-82,Feminino,1995-06-04,azevedomaria-alice@martins.br,(62) 91118-8682,Ativo
232,Maysa Teixeira,GO;Aparecida de Goiânia;Jardim Goiás;Conjunto de Monteiro,745.321.906-06,Masculino,1980-08-25,oviana@gmail.com,(62) 95766-9312,Ativo
233,Lucas Teixeira,GO;Goiânia;Parque Amazônia;Feira Igor Nogueira,430.921.856-33,Masculino,1960-02-22,ajesus@uol.com.br,(62) 90932-7041,Trancado
234,Clarice Ferreira,GO;Goiânia;Jardim Goiás;Quadra de Porto,846.107.935-39,Masculino,1964-12-19,elisafogaca@yahoo.com.br,(62) 99733-9307,Ativo
235,Samuel Rodrigues,GO;Goiânia;Jardim Goiás;Chácara da Costa,021.867.359-03,Masculino,1972-05-10,da-costacaio@bol.com.br,(62) 95267-8792,Ativo
236,Luiz Felipe da Rosa,GO;Goiânia;Centro;Recanto de da Mata,051.679.284-94,Masculino,1982-11-05,valentina75@uol.com.br,(62) 95626-2381,Ativo
237,Fernando Nascimento,GO;Goiânia;Setor Oeste;Sítio de Silveira,837.952.406-38,Masculino,1960-06-08,vitorpires@azevedo.com,(62) 97172-8199,Ativo
238,Fernando Rocha,GO;Aparecida de Goiânia;Parque Amazônia;Condomínio de Novaes,319.572.068-02,Feminino,2003-01-11,thiagobarros@ig.com.br,(62) 94634-7347,Ativo
239,André Barbosa,GO;Aparecida de Goiânia;Setor Oeste;Distrito de Teixeira,271.549.038-05,Masculino,1999-02-13,viniciuscarvalho@hotmail.com,(62) 95482-2079,Ativo
240,Cauê Rodrigues,GO;Goiânia;Setor Oeste;Vila de Rodrigues,652.703.491-16,Feminino,1975-05-31,ana-laura30@ig.com.br,(62) 99874-3463,Ativo
241,Miguel da Mata,GO;Goiânia;Setor Oeste;Aeroporto Sophie Santos,821.473.956-09,Feminino,1996-07-27,nicole74@bol.com.br,(62) 96421-3112,Ativo
242,Sabrina da Mata,GO;Goiânia;Parque Amazônia;Pátio Luna Martins,863.457.129-73,Feminino,1960-11-07,pedrocampos@ig.com.br,(62) 95381-3093,Ativo
243,Caio Silveira,GO;Aparecida de Goiânia;Setor Bueno;Núcleo das Neves,310.459.628-05,Feminino,2004-05-31,costelajoao-gabriel@da.br,(62) 98331-6928,Ativo
244,Raquel Cardoso,GO;Goiânia;Setor Bueno;Colônia de Castro,504.789.263-83,Masculino,1960-06-20,dcardoso@moreira.br,(62) 95598-8967,Ativo
245,Srta. Maria Alice Nogueira,GO;Goiânia;Parque Amazônia;Esplanada de Teixeira,761.984.325-64,Masculino,1972-06-21,isabelda-luz@cavalcanti.br,(62) 94846-2657,Ativo
246,Laura Moraes,GO;Goiânia;Parque Amazônia;Aeroporto Mirella Azevedo,389.742.516-55,Feminino,1981-01-09,alicia65@bol.com.br,(62) 92147-7172,Ativo
247,Noah Aragão,GO;Goiânia;Jardim Goiás;Núcleo Isis Farias,892.063.754-74,Masculino,1994-10-20,andre43@lopes.org,(62) 97170-1715,Ativo
248,Fernando Jesus,GO;Aparecida de Goiânia;Jardim Goiás;Travessa Nascimento,572.394.081-32,Feminino,1965-10-31,nicolecardoso@ig.com.br,(62) 97355-4833,Ativo
249,Yago Caldeira,GO;Aparecida de Goiânia;Jardim Goiás;Rodovia Maria das Neves,906.824.713-13,Masculino,1982-05-02,hpeixoto@hotmail.com,(62) 96026-8218,Ativo
250,Benjamin Novaes,GO;Goiânia;Setor Oeste;Rodovia Ana Júlia Costela,517.490.386-84,Feminino,1989-11-25,ana-juliagoncalves@da.com,(62) 92655-4271,Trancado
251,Lucca da Paz,GO;Goiânia;Parque Amazônia;Núcleo Samuel da Mota,314.692.058-15,Masculino,1992-10-10,helenasouza@hotmail.com,(62) 97873-7081,Ativo
252,Dr. Noah Araújo,GO;Aparecida de Goiânia;Jardim Goiás;Aeroporto Rodrigo Correia,521.096.784-02,Masculino,1980-04-27,laura79@pires.net,(62) 94670-2374,Inativo
253,Levi Ribeiro,GO;Goiânia;Jardim Goiás;Trecho Maria Alice Souza,384.796.120-96,Masculino,1961-02-15,oliviateixeira@hotmail.com,(62) 97167-2502,Cancelado
254,Fernando da Cunha,GO;Aparecida de Goiânia;Setor Bueno;Via Vitor Dias,701.352.486-71,Feminino,1963-09-02,vitoriafogaca@gmail.com,(62) 90436-7797,Ativo
255,Maitê Castro,GO;Aparecida de Goiânia;Centro;Esplanada Arthur Monteiro,780.914.253-41,Feminino,1981-01-16,da-matajoao-vitor@bol.com.br,(62) 91337-7142,Ativo
256,Isabella Moraes,GO;Aparecida de Goiânia;Parque Amazônia;Conjunto de Carvalho,460.921.835-60,Feminino,2002-02-15,clarafreitas@gmail.com,(62) 92392-3254,Ativo
257,Sra. Manuela Dias,GO;Goiânia;Centro;Travessa de da Cruz,329.618.570-40,Masculino,1987-12-23,ana-claralima@porto.com,(62) 97685-8349,Ativo
258,Sr. Matheus Teixeira,GO;Aparecida de Goiânia;Centro;Vale de Fogaça,479.160.582-94,Feminino,2008-07-14,pedro-miguelda-conceicao@lopes.br,(62) 93533-3449,Ativo
259,Maria Fernanda Dias,GO;Goiânia;Jardim Goiás;Conjunto Igor da Mota,287.569.134-19,Feminino,2000-02-28,maria-luizaaraujo@cardoso.br,(62) 93893-5934,Ativo
260,Arthur Oliveira,GO;Aparecida de Goiânia;Vila Brasília;Feira Ana Clara Nunes,391.784.526-19,Feminino,1960-08-07,vdas-neves@ig.com.br,(62) 91029-2816,Trancado
261,Otávio Nascimento,GO;Aparecida de Goiânia;Jardim Goiás;Área de Nogueira,081.369.725-59,Masculino,2008-08-02,hteixeira@ig.com.br,(62) 98443-4963,Inativo
262,Sophie Barros,GO;Goiânia;Parque Amazônia;Rodovia Correia,726.840.139-69,Masculino,1972-06-30,tnovaes@yahoo.com.br,(62) 95780-4941,Ativo
263,Yago Viana,GO;Goiânia;Jardim Goiás;Condomínio de Carvalho,273.809.465-10,Masculino,1968-10-14,cmartins@gmail.com,(62) 98576-6908,Ativo
264,Thales Porto,GO;Aparecida de Goiânia;Parque Amazônia;Distrito da Luz,826.430.157-62,Feminino,2002-09-22,souzamarina@uol.com.br,(62) 90713-7338,Cancelado
265,Srta. Kamilly Lima,GO;Goiânia;Vila Brasília;Residencial de Duarte,304.895.726-00,Masculino,1980-08-22,leticia21@hotmail.com,(62) 95850-2106,Ativo
266,Nicolas Ribeiro,GO;Aparecida de Goiânia;Parque Amazônia;Avenida Monteiro,034.756.192-61,Feminino,1990-06-15,mcardoso@bol.com.br,(62) 92185-1726,Ativo
267,Danilo Azevedo,GO;Goiânia;Centro;Chácara Jesus,294.756.138-46,Masculino,2004-12-19,davi01@uol.com.br,(62) 97612-8840,Ativo
268,Dr. João Miguel Campos,GO;Goiânia;Centro;Trevo Pedro Miguel Ferreira,839.405.612-15,Feminino,1988-08-28,brenda21@melo.br,(62) 90605-5807,Ativo
269,Maria Julia Moraes,GO;Aparecida de Goiânia;Setor Oeste;Favela de Peixoto,934.105.768-00,Feminino,1968-05-28,zsales@hotmail.com,(62) 95080-9444,Ativo
270,Amanda Melo,GO;Goiânia;Parque Amazônia;Travessa de Araújo,495.607.213-99,Masculino,1983-05-16,da-pazmaria-sophia@fernandes.com,(62) 93131-5687,Ativo
271,Diogo Melo,GO;Aparecida de Goiânia;Jardim Goiás;Lagoa de Lopes,729.648.310-50,Feminino,1982-07-29,pazevedo@hotmail.com,(62) 94476-3039,Inativo
272,Maria Alice Aragão,GO;Aparecida de Goiânia;Parque Amazônia;Largo Marina Azevedo,562.483.170-62,Feminino,1973-10-01,caue24@gmail.com,(62) 96334-6554,Cancelado
273,Juan Carvalho,GO;Goiânia;Parque Amazônia;Loteamento Rocha,503.874.619-57,Feminino,1993-05-27,ana-sophia43@da.com,(62) 96018-9507,Ativo
274,Dra. Gabriela Martins,GO;Goiânia;Vila Brasília;Rua Lima,049.587.216-49,Feminino,1969-04-30,juanazevedo@nogueira.com,(62) 91293-8055,Ativo
275,Murilo Lima,GO;Aparecida de Goiânia;Setor Oeste;Setor Monteiro,714.862.039-22,Feminino,2003-01-19,joao34@teixeira.br,(62) 95262-2680,Ativo
276,Gabrielly Fogaça,GO;Aparecida de Goiânia;Setor Oeste;Parque Barros,957.016.324-07,Feminino,1969-03-18,joaquimcardoso@yahoo.com.br,(62) 99873-7981,Ativo
277,Kevin Novaes,GO;Aparecida de Goiânia;Setor Oeste;Viela Luna Rezende,817.490.365-84,Feminino,1971-10-04,pedro-henrique53@ig.com.br,(62) 90693-6776,Ativo
278,Daniela das Neves,GO;Goiânia;Centro;Lago Monteiro,790.836.215-02,Masculino,1969-05-11,yuri25@yahoo.com.br,(62) 91229-7655,Ativo
279,Maria Julia Costela,GO;Goiânia;Setor Bueno;Loteamento da Rocha,693.418.572-28,Masculino,1994-02-22,ucavalcanti@jesus.br,(62) 99954-8179,Ativo
280,Dra. Larissa Pinto,GO;Goiânia;Vila Brasília;Estação Paulo Nunes,971.463.250-16,Feminino,1998-03-06,joao-felipecardoso@ig.com.br,(62) 95933-7272,Cancelado
281,Noah Cavalcanti,GO;Goiânia;Vila Brasília;Favela Lopes,209.513.764-70,Masculino,2006-03-24,catarina01@hotmail.com,(62) 97371-7077,Ativo
282,Miguel Jesus,GO;Aparecida de Goiânia;Setor Bueno;Lago Araújo,624.087.931-22,Masculino,1989-02-28,alveslarissa@bol.com.br,(62) 98674-7012,Ativo
283,Leandro Novaes,GO;Aparecida de Goiânia;Vila Brasília;Lago Costela,832.915.647-82,Masculino,2002-02-14,ynunes@uol.com.br,(62) 90424-4048,Ativo
284,André Cardoso,GO;Goiânia;Vila Brasília;Rodovia Ana Carolina Vieira,267.854.390-00,Masculino,2003-09-13,milenarodrigues@cunha.com,(62) 94288-5264,Inativo
285,Joana Moraes,GO;Goiânia;Jardim Goiás;Trecho Rocha,685.094.321-98,Feminino,1974-12-09,kalmeida@duarte.org,(62) 98047-4279,Ativo
286,Srta. Bianca Souza,GO;Aparecida de Goiânia;Parque Amazônia;Setor Stella Alves,371.564.290-43,Masculino,1978-08-05,silveiralarissa@gmail.com,(62) 97292-2438,Trancado
287,Laís Silva,GO;Aparecida de Goiânia;Setor Bueno;Esplanada de Barros,420.598.671-85,Feminino,1991-07-05,zmoraes@yahoo.com.br,(62) 91063-9882,Ativo
288,Evelyn Araújo,GO;Goiânia;Setor Bueno;Estação de da Costa,492.875.603-74,Masculino,1979-02-04,costelaclarice@gmail.com,(62) 95922-9335,Ativo
289,Lavínia Moura,GO;Aparecida de Goiânia;Jardim Goiás;Viaduto Pires,051.746.382-26,Masculino,1971-07-07,carolinada-mata@bol.com.br,(62) 98094-1430,Ativo
290,Dra. Bárbara da Rocha,GO;Aparecida de Goiânia;Vila Brasília;Viela Mariane Nogueira,027.368.549-00,Masculino,1998-11-23,ferreirarebeca@gmail.com,(62) 91412-2077,Ativo
291,Emanuella da Conceição,GO;Aparecida de Goiânia;Parque Amazônia;Ladeira Luiz Otávio Castro,580.742.391-79,Feminino,1995-09-04,gomesana-livia@uol.com.br,(62) 96708-2208,Ativo
292,Pietro Novaes,GO;Aparecida de Goiânia;Setor Bueno;Lago de Fernandes,106.847.395-93,Masculino,1990-12-15,eloahmendes@lopes.com,(62) 97372-8632,Ativo
293,Arthur Araújo,GO;Goiânia;Centro;Quadra de Freitas,621.578.490-76,Masculino,2001-09-23,da-rosajulia@costa.com,(62) 92114-8088,Ativo
294,Olivia Martins,GO;Goiânia;Setor Oeste;Via Rodrigues,048.139.576-84,Masculino,1977-02-02,freitassophie@nascimento.br,(62) 94982-3697,Ativo
295,Danilo Viana,GO;Aparecida de Goiânia;Setor Bueno;Viaduto Nogueira,194.630.572-34,Feminino,1988-12-03,piresmelissa@cavalcanti.com,(62) 91292-5105,Ativo
296,Davi Lucas Melo,GO;Goiânia;Vila Brasília;Avenida Lorena Carvalho,067.945.213-34,Feminino,1986-03-17,brocha@campos.net,(62) 98740-2530,Ativo
297,Dr. Bruno Ramos,GO;Goiânia;Centro;Alameda Duarte,615.309.872-02,Masculino,1979-04-23,gabriellybarbosa@da.org,(62) 92804-6531,Trancado
