ID_aula,ID_modalidade,Data_aula,Horario_inicio,Instrutor,Lotacao,Presencas,ID_unidade
1688,1,2025-06-04,16:00:00,João Pinto,15,10,1
1689,5,2025-07-14,15:00:00,Sarah Dias,12,9,2
1690,5,2025-07-28,08:00:00,Ana Sophia da Costa,12,5,4
1691,2,2025-04-04,10:00:00,Heitor Teixeira,15,14,2
1692,1,2025-06-05,08:00:00,Stella da Mata,15,15,4
1693,4,2025-06-23,17:00:00,Ana Sophia da Costa,12,7,2
1694,3,2025-05-09,10:00:00,João Pinto,15,10,4
1695,3,2025-04-12,15:00:00,Agatha Nunes,15,6,1
1696,2,2025-04-24,15:00:00,Daniela Ferreira,15,11,1
1697,4,2025-07-23,07:00:00,Sarah Dias,12,12,1
1698,2,2025-07-25,08:00:00,Luiz Miguel Caldeira,15,6,3
1699,2,2025-06-01,18:00:00,Maria Duarte,15,8,2
1700,3,2025-04-25,17:00:00,Luiz Miguel Caldeira,15,8,4
1701,2,2025-06-15,16:00:00,Heitor Teixeira,15,7,4
1702,4,2025-04-14,18:00:00,Agatha Nunes,12,5,2
1703,1,2025-05-23,16:00:00,João Pinto,15,5,2
1704,1,2025-06-07,07:00:00,Sarah Dias,15,11,4
1705,2,2025-06-25,07:00:00,Ana Sophia da Costa,15,5,4
1706,2,2025-07-09,09:00:00,Sarah Dias,15,7,2
1707,3,2025-05-03,09:00:00,Alice Moreira,15,8,1
1708,5,2025-05-27,16:00:00,João Pinto,12,7,3
1709,4,2025-06-10,15:00:00,João Pinto,12,7,4
1710,3,2025-06-17,15:00:00,Luiz Miguel Caldeira,15,11,3
1711,3,2025-06-21,09:00:00,Marcela Melo,15,14,5
1712,5,2025-05-14,15:00:00,Dra. Evelyn Gonçalves,12,5,5
1713,2,2025-06-23,18:00:00,Luiz Miguel Caldeira,15,15,4
1714,4,2025-05-11,16:00:00,Maria Duarte,12,5,5
1715,2,2025-04-09,15:00:00,Sarah Dias,15,9,1
1716,1,2025-06-08,07:00:00,Ana Sophia da Costa,15,9,2
1717,2,2025-04-21,07:00:00,Joana Silveira,15,6,3
1718,5,2025-04-26,16:00:00,Luiz Miguel Caldeira,12,11,3
1719,3,2025-07-09,15:00:00,Daniela Ferreira,15,10,5
1720,2,2025-04-16,17:00:00,Agatha Nunes,15,8,5
1721,4,2025-06-18,17:00:00,Maria Cecília Martins,12,7,2
1722,2,2025-05-07,15:00:00,Otávio Nogueira,15,15,4
1723,3,2025-06-24,10:00:00,Lucca Martins,15,12,1
1724,1,2025-07-28,17:00:00,João Pinto,15,6,3
1725,2,2025-07-22,10:00:00,Heitor Teixeira,15,8,1
1726,3,2025-06-23,10:00:00,Maria Cecília Martins,15,8,5
1727,5,2025-05-14,10:00:00,Thomas Azevedo,12,10,2
1728,3,2025-04-17,09:00:00,Maria Duarte,15,8,1
1729,1,2025-06-28,16:00:00,Breno Cardoso,15,12,5
1730,3,2025-05-17,07:00:00,Lucca Martins,15,5,3
1731,5,2025-05-08,17:00:00,Heitor Teixeira,12,5,2
1732,4,2025-05-08,08:00:00,Daniela Ferreira,12,5,4
1733,4,2025-07-17,10:00:00,Heitor Costela,12,9,1
1734,2,2025-06-07,10:00:00,Marcela Melo,15,6,1
1735,1,2025-06-15,10:00:00,Maria Duarte,15,14,4
1736,5,2025-07-15,10:00:00,Heitor Costela,12,5,4
1737,1,2025-05-18,07:00:00,Otávio Nogueira,15,10,3
1738,2,2025-06-15,16:00:00,Maria Duarte,15,9,5
1739,5,2025-07-19,18:00:00,Maria Duarte,12,12,3
1740,5,2025-06-03,16:00:00,Emanuella da Cunha,12,9,2
1741,1,2025-06-25,10:00:00,João Pinto,15,12,1
1742,3,2025-04-07,16:00:00,Luiz Miguel Caldeira,15,11,4
1743,3,2025-04-11,16:00:00,Sarah Dias,15,12,4
1744,2,2025-04-22,10:00:00,Ana Sophia da Costa,15,10,1
1745,2,2025-06-02,07:00:00,Dra. Evelyn Gonçalves,15,6,1
1746,1,2025-04-06,07:00:00,João Pinto,15,5,2
1747,3,2025-05-17,10:00:00,Stella da Mata,15,10,5
1748,1,2025-05-22,10:00:00,Heitor Teixeira,15,11,2
1749,2,2025-05-09,08:00:00,Sarah Dias,15,12,4
1750,2,2025-04-23,10:00:00,João Pinto,15,5,4
1751,1,2025-06-22,15:00:00,Marcela Melo,15,13,2
1752,5,2025-04-29,08:00:00,Lucca Martins,12,5,2
1753,3,2025-07-27,15:00:00,Maria Cecília Martins,15,13,2
1754,1,2025-05-04,17:00:00,Stella da Mata,15,6,4
1755,2,2025-05-09,09:00:00,Stella da Mata,15,8,1
1756,4,2025-06-01,16:00:00,João Pinto,12,12,4
1757,5,2025-06-17,09:00:00,Maria Cecília Martins,12,6,1
1758,4,2025-05-05,07:00:00,Luiz Miguel Caldeira,12,9,5
1759,4,2025-04-24,08:00:00,Sarah Dias,12,9,4
1760,5,2025-05-16,08:00:00,Emanuella da Cunha,12,10,2
1761,3,2025-05-20,09:00:00,Ana Sophia da Costa,15,15,2
1762,1,2025-05-07,10:00:00,Emanuella da Cunha,15,6,2
1763,3,2025-05-16,08:00:00,Heitor Costela,15,13,1
1764,1,2025-06-10,18:00:00,Marcela Melo,15,9,4
1765,1,2025-06-25,18:00:00,Heitor Teixeira,15,15,3
1766,3,2025-04-17,07:00:00,Dra. Evelyn Gonçalves,15,14,1
1767,3,2025-05-03,18:00:00,Daniela Ferreira,15,10,3
1768,3,2025-04-03,09:00:00,Joana Silveira,15,15,2
1769,2,2025-06-01,18:00:00,Maria Cecília Martins,15,7,3
1770,2,2025-07-03,09:00:00,Maria Cecília Martins,15,7,2
1771,2,2025-05-30,09:00:00,Ana Sophia da Costa,15,11,5
1772,1,2025-07-28,17:00:00,Thomas Azevedo,15,11,1
1773,1,2025-04-25,16:00:00,Ana Sophia da Costa,15,14,1
1774,2,2025-04-13,07:00:00,Otávio Nogueira,15,13,4
1775,2,2025-05-12,07:00:00,Stella da Mata,15,15,5
1776,3,2025-07-12,08:00:00,Heitor Costela,15,10,3
1777,2,2025-06-21,08:00:00,João Pinto,15,13,5
1778,4,2025-03-31,09:00:00,Maria Duarte,12,7,4
1779,4,2025-06-12,18:00:00,Stella da Mata,12,11,3
1780,5,2025-07-06,15:00:00,Ana Sophia da Costa,12,8,4
1781,5,2025-05-06,16:00:00,Marcela Melo,12,8,2
1782,4,2025-07-12,08:00:00,Emanuella da Cunha,12,9,1
1783,1,2025-07-27,16:00:00,Maria Duarte,15,10,5
1784,2,2025-06-26,07:00:00,Alice Moreira,15,10,2
1785,2,2025-04-25,10:00:00,Thomas Azevedo,15,9,3
1786,2,2025-07-08,17:00:00,Luiz Miguel Caldeira,15,8,3
1787,5,2025-06-26,08:00:00,Emanuella da Cunha,12,6,4
1788,4,2025-04-06,17:00:00,Maria Cecília Martins,12,10,1
1789,4,2025-04-27,17:00:00,Emanuella da Cunha,12,5,5
1790,4,2025-05-18,18:00:00,Breno Cardoso,12,12,4
1791,3,2025-06-10,18:00:00,Otávio Nogueira,15,15,3
1792,2,2025-06-16,09:00:00,Sarah Dias,15,15,2
1793,3,2025-05-30,15:00:00,Lucca Martins,15,6,1
1794,5,2025-06-02,09:00:00,Marcela Melo,12,7,2
1795,1,2025-05-15,08:00:00,Luiz Miguel Caldeira,15,11,3
1796,5,2025-04-23,15:00:00,Maria Duarte,12,12,3
1797,4,2025-04-09,10:00:00,Heitor Teixeira,12,10,3
1798,1,2025-06-30,09:00:00,Sarah Dias,15,5,3
1799,1,2025-06-16,15:00:00,Otávio Nogueira,15,12,1
1800,4,2025-07-22,08:00:00,Luiz Miguel Caldeira,12,7,3
1801,5,2025-04-10,07:00:00,Marcela Melo,12,5,4
1802,1,2025-07-01,07:00:00,Joana Silveira,15,9,2
1803,3,2025-04-05,16:00:00,Heitor Teixeira,15,13,5
1804,3,2025-04-02,18:00:00,Heitor Costela,15,15,3
1805,1,2025-07-21,17:00:00,Daniela Ferreira,15,6,3
1806,5,2025-06-13,17:00:00,Joana Silveira,12,10,2
1807,2,2025-04-07,10:00:00,Daniela Ferreira,15,6,5
1808,1,2025-07-15,17:00:00,Maria Cecília Martins,15,9,4
1809,4,2025-07-20,18:00:00,Marcela Melo,12,7,5
1810,2,2025-06-23,15:00:00,Ana Sophia da Costa,15,11,3
1811,3,2025-06-29,09:00:00,Otávio Nogueira,15,7,1
1812,2,2025-05-29,16:00:00,Luiz Miguel Caldeira,15,8,2
1813,5,2025-05-21,07:00:00,Daniela Ferreira,12,7,3
1814,3,2025-05-14,09:00:00,Dra. Evelyn Gonçalves,15,9,4
1815,4,2025-06-01,09:00:00,Heitor Teixeira,12,12,5
1816,5,2025-07-22,10:00:00,Otávio Nogueira,12,11,4
1817,2,2025-05-13,09:00:00,Emanuella da Cunha,15,10,5
1818,4,2025-05-23,07:00:00,Emanuella da Cunha,12,10,4
1819,4,2025-06-09,15:00:00,Alice Moreira,12,9,2
1820,3,2025-07-04,08:00:00,João Pinto,15,5,5
1821,5,2025-04-13,09:00:00,Lucca Martins,12,10,5
1822,5,2025-06-17,16:00:00,Marcela Melo,12,12,5
1823,2,2025-04-21,09:00:00,Sarah Dias,15,5,5
1824,1,2025-06-09,17:00:00,Maria Duarte,15,5,1
1825,3,2025-06-21,15:00:00,Alice Moreira,15,12,3
1826,4,2025-05-10,17:00:00,Stella da Mata,12,12,5
1827,4,2025-05-17,08:00:00,Otávio Nogueira,12,7,5
1828,4,2025-06-14,09:00:00,Joana Silveira,12,7,2
1829,1,2025-04-03,18:00:00,Maria Cecília Martins,15,7,5
1830,2,2025-06-18,16:00:00,Sarah Dias,15,12,5
1831,5,2025-04-15,09:00:00,Sarah Dias,12,11,4
1832,4,2025-04-03,07:00:00,Breno Cardoso,12,9,1
1833,4,2025-04-15,08:00:00,Sarah Dias,12,9,1
1834,4,2025-05-17,10:00:00,Heitor Costela,12,10,3
1835,2,2025-05-01,15:00:00,Dra. Evelyn Gonçalves,15,7,3
1836,1,2025-05-11,15:00:00,Otávio Nogueira,15,15,1
1837,4,2025-04-13,18:00:00,Ana Sophia da Costa,12,10,5
1838,1,2025-05-04,10:00:00,Maria Duarte,15,6,5
1839,3,2025-05-06,17:00:00,Stella da Mata,15,5,1
1840,5,2025-04-04,17:00:00,Otávio Nogueira,12,6,3
1841,3,2025-05-14,08:00:00,Marcela Melo,15,12,2
1842,4,2025-06-16,09:00:00,Maria Duarte,12,10,5
1843,4,2025-07-05,08:00:00,Maria Duarte,12,8,3
1844,1,2025-04-30,09:00:00,Luiz Miguel Caldeira,15,7,2
1845,1,2025-06-21,15:00:00,Stella da Mata,15,7,2
1846,3,2025-07-06,15:00:00,Heitor Costela,15,5,1
1847,3,2025-05-24,17:00:00,Ana Sophia da Costa,15,14,1
1848,3,2025-06-24,15:00:00,Breno Cardoso,15,13,3
1849,2,2025-05-14,07:00:00,Dra. Evelyn Gonçalves,15,15,4
1850,5,2025-04-07,15:00:00,João Pinto,12,6,2
1851,2,2025-07-14,09:00:00,Heitor Costela,15,8,3
1852,5,2025-04-16,15:00:00,Otávio Nogueira,12,5,5
1853,2,2025-06-18,17:00:00,João Pinto,15,13,3
1854,5,2025-07-24,09:00:00,Alice Moreira,12,6,5
1855,3,2025-04-08,17:00:00,Dra. Evelyn Gonçalves,15,9,3
1856,2,2025-05-08,15:00:00,Stella da Mata,15,11,2
1857,3,2025-06-05,18:00:00,Alice Moreira,15,8,3
1858,4,2025-04-05,09:00:00,Heitor Costela,12,7,3
1859,3,2025-05-10,17:00:00,Marcela Melo,15,13,2
1860,1,2025-05-22,09:00:00,Otávio Nogueira,15,6,2
1861,4,2025-04-24,10:00:00,Otávio Nogueira,12,9,2
1862,4,2025-04-08,18:00:00,Daniela Ferreira,12,9,5
1863,1,2025-06-16,07:00:00,Dra. Evelyn Gonçalves,15,8,3
1864,2,2025-04-28,08:00:00,Daniela Ferreira,15,7,5
1865,5,2025-07-07,18:00:00,Joana Silveira,12,11,4
1866,5,2025-07-27,10:00:00,Maria Cecília Martins,12,11,5
1867,1,2025-06-05,15:00:00,Dra. Evelyn Gonçalves,15,14,2
1868,1,2025-07-11,07:00:00,Alice Moreira,15,7,2
1869,5,2025-04-01,10:00:00,Lucca Martins,12,11,1
1870,4,2025-05-23,16:00:00,Otávio Nogueira,12,6,2
1871,2,2025-04-26,09:00:00,Stella da Mata,15,15,3
1872,3,2025-05-26,09:00:00,Emanuella da Cunha,15,9,2
1873,3,2025-07-16,08:00:00,Lucca Martins,15,13,3
1874,4,2025-06-03,10:00:00,Maria Duarte,12,8,4
1875,3,2025-04-19,17:00:00,Stella da Mata,15,11,1
1876,2,2025-04-14,08:00:00,Luiz Miguel Caldeira,15,11,2
1877,1,2025-06-22,08:00:00,Sarah Dias,15,13,4
1878,3,2025-07-11,10:00:00,Maria Cecília Martins,15,9,4
1879,4,2025-07-17,09:00:00,Heitor Costela,12,12,5
1880,3,2025-05-13,09:00:00,Joana Silveira,15,13,4
1881,2,2025-07-22,17:00:00,Daniela Ferreira,15,12,5
1882,2,2025-05-01,10:00:00,Alice Moreira,15,6,2
1883,4,2025-04-14,17:00:00,Heitor Costela,12,10,5
1884,2,2025-04-12,09:00:00,Stella da Mata,15,10,2
1885,3,2025-05-30,09:00:00,Daniela Ferreira,15,11,3
1886,3,2025-05-17,17:00:00,Alice Moreira,15,15,1
1887,1,2025-06-12,10:00:00,Joana Silveira,15,8,3
1888,1,2025-07-05,09:00:00,João Pinto,15,8,3
1889,1,2025-07-15,09:00:00,Maria Cecília Martins,15,13,3
1890,5,2025-06-06,07:00:00,Stella da Mata,12,12,2
1891,4,2025-07-11,18:00:00,Maria Duarte,12,12,1
1892,5,2025-06-26,17:00:00,Lucca Martins,12,9,2
1893,1,2025-05-15,17:00:00,Heitor Costela,15,5,2
1894,5,2025-05-07,09:00:00,Thomas Azevedo,12,12,1
1895,1,2025-05-21,16:00:00,Luiz Miguel Caldeira,15,5,2
1896,1,2025-06-14,17:00:00,Dra. Evelyn Gonçalves,15,8,5
1897,2,2025-06-12,10:00:00,João Pinto,15,7,1
1898,4,2025-07-02,08:00:00,Daniela Ferreira,12,10,2
1899,2,2025-06-22,07:00:00,Thomas Azevedo,15,13,5
1900,3,2025-06-16,16:00:00,Sarah Dias,15,14,3
1901,4,2025-07-12,07:00:00,Marcela Melo,12,12,1
1902,3,2025-04-24,07:00:00,Alice Moreira,15,11,5
1903,4,2025-07-28,09:00:00,Breno Cardoso,12,8,4
1904,3,2025-05-10,09:00:00,Alice Moreira,15,14,1
1905,4,2025-04-10,15:00:00,João Pinto,12,8,4
1906,4,2025-04-05,18:00:00,Dra. Evelyn Gonçalves,12,9,1
1907,3,2025-07-03,10:00:00,João Pinto,15,14,3
1908,1,2025-05-10,17:00:00,Breno Cardoso,15,14,3
1909,5,2025-06-30,16:00:00,Lucca Martins,12,8,4
1910,5,2025-04-02,09:00:00,Emanuella da Cunha,12,8,3
1911,2,2025-05-16,08:00:00,Thomas Azevedo,15,5,2
1912,1,2025-07-07,10:00:00,Alice Moreira,15,15,5
1913,2,2025-06-26,16:00:00,Maria Duarte,15,11,4
1914,2,2025-07-04,08:00:00,Sarah Dias,15,15,3
1915,3,2025-05-26,10:00:00,Heitor Costela,15,15,4
1916,1,2025-06-22,18:00:00,Daniela Ferreira,15,5,2
1917,1,2025-05-22,17:00:00,Luiz Miguel Caldeira,15,14,3
1918,5,2025-05-15,08:00:00,Otávio Nogueira,12,11,1
1919,5,2025-07-07,15:00:00,Heitor Costela,12,8,2
1920,2,2025-06-05,18:00:00,Lucca Martins,15,8,1
1921,4,2025-04-03,10:00:00,Ana Sophia da Costa,12,5,4
1922,4,2025-07-10,16:00:00,Daniela Ferreira,12,8,3
1923,4,2025-07-09,18:00:00,Joana Silveira,12,7,3
1924,2,2025-05-02,10:00:00,Heitor Teixeira,15,13,5
1925,5,2025-06-11,09:00:00,Emanuella da Cunha,12,5,5
1926,1,2025-06-26,08:00:00,Otávio Nogueira,15,11,1
1927,5,2025-04-05,08:00:00,Maria Cecília Martins,12,10,2
1928,1,2025-05-24,17:00:00,Agatha Nunes,15,9,2
1929,1,2025-05-21,18:00:00,Dra. Evelyn Gonçalves,15,8,1
1930,3,2025-06-04,18:00:00,Sarah Dias,15,11,5
1931,5,2025-06-06,16:00:00,Ana Sophia da Costa,12,5,1
1932,4,2025-05-19,10:00:00,Agatha Nunes,12,5,1
1933,4,2025-05-01,15:00:00,Ana Sophia da Costa,12,6,2
1934,2,2025-07-17,17:00:00,Marcela Melo,15,11,3
1935,5,2025-05-17,09:00:00,Breno Cardoso,12,10,5
1936,2,2025-06-10,07:00:00,Maria Duarte,15,8,4
1937,4,2025-07-08,08:00:00,Sarah Dias,12,6,5
1938,4,2025-07-13,15:00:00,Marcela Melo,12,10,2
1939,5,2025-07-02,07:00:00,Maria Cecília Martins,12,8,4
1940,4,2025-05-19,09:00:00,Ana Sophia da Costa,12,11,1
1941,4,2025-05-03,16:00:00,Marcela Melo,12,12,5
1942,4,2025-04-18,10:00:00,Marcela Melo,12,12,1
1943,4,2025-04-09,09:00:00,Maria Cecília Martins,12,6,2
1944,2,2025-07-21,15:00:00,Emanuella da Cunha,15,15,3
1945,2,2025-05-21,18:00:00,Maria Duarte,15,5,4
1946,4,2025-05-15,16:00:00,Dra. Evelyn Gonçalves,12,11,2
1947,2,2025-07-14,09:00:00,Daniela Ferreira,15,12,3
1948,2,2025-04-08,18:00:00,Sarah Dias,15,14,4
1949,3,2025-06-06,18:00:00,Alice Moreira,15,11,3
1950,3,2025-05-24,08:00:00,Luiz Miguel Caldeira,15,7,1
1951,2,2025-06-27,10:00:00,Sarah Dias,15,10,3
1952,5,2025-07-23,18:00:00,Marcela Melo,12,12,4
1953,1,2025-05-21,08:00:00,Breno Cardoso,15,7,1
1954,5,2025-07-08,09:00:00,João Pinto,12,8,5
1955,4,2025-07-23,09:00:00,João Pinto,12,11,3
1956,4,2025-07-08,17:00:00,Thomas Azevedo,12,8,2
1957,4,2025-05-15,16:00:00,Breno Cardoso,12,11,1
1958,1,2025-04-01,09:00:00,João Pinto,15,15,1
1959,3,2025-04-23,18:00:00,Thomas Azevedo,15,6,3
1960,2,2025-07-10,09:00:00,Agatha Nunes,15,10,2
1961,3,2025-06-21,17:00:00,João Pinto,15,15,4
1962,5,2025-04-09,16:00:00,Ana Sophia da Costa,12,5,3
1963,3,2025-07-13,07:00:00,Stella da Mata,15,10,2
1964,1,2025-04-05,15:00:00,Agatha Nunes,15,12,5
1965,3,2025-06-30,18:00:00,Maria Cecília Martins,15,15,5
1966,1,2025-06-10,17:00:00,Luiz Miguel Caldeira,15,11,1
1967,4,2025-05-12,09:00:00,Lucca Martins,12,11,4
1968,1,2025-07-20,18:00:00,Heitor Costela,15,9,3
1969,3,2025-05-14,10:00:00,Heitor Teixeira,15,9,3
1970,3,2025-07-23,18:00:00,Sarah Dias,15,7,3
1971,2,2025-07-16,10:00:00,Dra. Evelyn Gonçalves,15,9,3
1972,5,2025-06-09,15:00:00,Emanuella da Cunha,12,7,2
1973,5,2025-06-11,07:00:00,Joana Silveira,12,12,5
1974,5,2025-06-26,16:00:00,Joana Silveira,12,11,4
1975,2,2025-06-21,17:00:00,Lucca Martins,15,13,2
1976,5,2025-04-01,15:00:00,Joana Silveira,12,12,1
1977,2,2025-04-05,15:00:00,Ana Sophia da Costa,15,8,2
1978,3,2025-05-18,18:00:00,Heitor Costela,15,7,5
1979,5,2025-05-05,15:00:00,Stella da Mata,12,12,3
1980,3,2025-07-02,18:00:00,Otávio Nogueira,15,13,3
1981,5,2025-04-07,17:00:00,Joana Silveira,12,5,2
1982,5,2025-07-23,09:00:00,Dra. Evelyn Gonçalves,12,8,3
1983,4,2025-07-08,17:00:00,Maria Cecília Martins,12,10,1
1984,2,2025-05-16,10:00:00,Ana Sophia da Costa,15,15,2
1985,4,2025-07-25,09:00:00,Heitor Costela,12,11,1
1986,2,2025-06-18,18:00:00,Sarah Dias,15,8,1
1987,3,2025-06-04,15:00:00,Maria Duarte,15,8,5
1988,5,2025-05-26,08:00:00,Maria Duarte,12,6,5
1989,1,2025-07-11,16:00:00,Thomas Azevedo,15,6,1
1990,2,2025-07-22,10:00:00,Sarah Dias,15,14,4
1991,3,2025-05-28,10:00:00,Alice Moreira,15,6,1
1992,3,2025-05-08,10:00:00,Otávio Nogueira,15,13,5
1993,1,2025-05-11,09:00:00,Ana Sophia da Costa,15,5,5
1994,1,2025-07-08,10:00:00,Sarah Dias,15,10,5
1995,4,2025-04-01,07:00:00,Stella da Mata,12,11,2
1996,3,2025-06-10,10:00:00,Sarah Dias,15,6,4
1997,4,2025-05-12,16:00:00,Ana Sophia da Costa,12,6,2
1998,5,2025-06-18,17:00:00,Daniela Ferreira,12,12,4
1999,2,2025-05-14,15:00:00,Heitor Costela,15,11,3
2000,1,2025-05-18,18:00:00,Luiz Miguel Caldeira,15,11,2
2001,4,2025-06-25,08:00:00,Emanuella da Cunha,12,5,4
2002,2,2025-04-15,16:00:00,Joana Silveira,15,9,1
2003,5,2025-06-14,09:00:00,Emanuella da Cunha,12,6,4
2004,5,2025-07-05,16:00:00,Otávio Nogueira,12,10,2
2005,3,2025-07-06,10:00:00,Luiz Miguel Caldeira,15,13,3
2006,3,2025-04-07,18:00:00,Maria Cecília Martins,15,6,2
2007,5,2025-05-20,15:00:00,João Pinto,12,12,4
2008,3,2025-06-25,08:00:00,João Pinto,15,13,3
2009,2,2025-07-16,18:00:00,Sarah Dias,15,8,5
2010,2,2025-04-12,15:00:00,Thomas Azevedo,15,12,4
2011,3,2025-06-05,10:00:00,Stella da Mata,15,5,5
2012,1,2025-05-30,07:00:00,Breno Cardoso,15,6,5
2013,4,2025-05-18,08:00:00,Maria Cecília Martins,12,12,1
2014,5,2025-06-06,16:00:00,Ana Sophia da Costa,12,12,4
2015,2,2025-04-25,15:00:00,Lucca Martins,15,5,2
2016,3,2025-07-22,07:00:00,Maria Duarte,15,7,4
2017,2,2025-05-03,18:00:00,Ana Sophia da Costa,15,11,5
2018,3,2025-06-10,15:00:00,Alice Moreira,15,10,3
2019,3,2025-07-08,15:00:00,Agatha Nunes,15,10,2
2020,4,2025-05-06,10:00:00,João Pinto,12,8,2
2021,2,2025-05-20,09:00:00,Thomas Azevedo,15,14,3
2022,1,2025-07-21,09:00:00,Heitor Teixeira,15,13,4
2023,4,2025-04-20,16:00:00,Luiz Miguel Caldeira,12,10,3
2024,4,2025-05-25,15:00:00,Thomas Azevedo,12,9,4
2025,1,2025-07-15,09:00:00,João Pinto,15,15,4
2026,4,2025-04-01,17:00:00,Joana Silveira,12,7,4
2027,1,2025-07-17,16:00:00,Thomas Azevedo,15,6,1
2028,1,2025-06-26,09:00:00,Sarah Dias,15,12,1
2029,1,2025-05-20,18:00:00,Ana Sophia da Costa,15,14,3
2030,4,2025-06-02,08:00:00,Maria Cecília Martins,12,11,2
2031,5,2025-07-20,08:00:00,João Pinto,12,6,5
2032,4,2025-05-03,17:00:00,Otávio Nogueira,12,7,1
2033,5,2025-04-18,16:00:00,Alice Moreira,12,6,1
2034,2,2025-07-07,17:00:00,Maria Cecília Martins,15,8,5
2035,1,2025-07-20,16:00:00,Maria Duarte,15,10,1
2036,5,2025-05-09,18:00:00,Ana Sophia da Costa,12,12,5
2037,4,2025-04-18,18:00:00,Maria Cecília Martins,12,10,3
2038,3,2025-04-07,07:00:00,Otávio Nogueira,15,12,1
2039,4,2025-06-06,16:00:00,Lucca Martins,12,8,3
2040,5,2025-07-10,15:00:00,Marcela Melo,12,7,4
2041,4,2025-07-02,17:00:00,Agatha Nunes,12,9,3
2042,1,2025-06-14,10:00:00,Ana Sophia da Costa,15,12,5
2043,2,2025-07-10,17:00:00,Agatha Nunes,15,6,2
2044,4,2025-06-16,15:00:00,Thomas Azevedo,12,10,3
2045,3,2025-07-25,17:00:00,Joana Silveira,15,15,3
2046,3,2025-05-19,17:00:00,Daniela Ferreira,15,10,4
2047,3,2025-06-12,16:00:00,Heitor Costela,15,7,3
2048,2,2025-04-12,07:00:00,Agatha Nunes,15,7,1
2049,5,2025-07-15,17:00:00,Sarah Dias,12,8,2
2050,4,2025-05-24,10:00:00,Daniela Ferreira,12,11,2
2051,1,2025-04-16,08:00:00,João Pinto,15,10,3
2052,4,2025-06-13,08:00:00,Dra. Evelyn Gonçalves,12,8,3
2053,3,2025-06-01,15:00:00,Emanuella da Cunha,15,12,1
2054,2,2025-07-05,10:00:00,Sarah Dias,15,8,1
2055,3,2025-04-12,09:00:00,Stella da Mata,15,7,3
2056,2,2025-05-20,10:00:00,Maria Cecília Martins,15,13,1
2057,2,2025-04-20,16:00:00,Alice Moreira,15,15,3
2058,4,2025-07-05,09:00:00,Maria Duarte,12,8,2
2059,5,2025-07-16,09:00:00,Ana Sophia da Costa,12,12,1
2060,4,2025-06-26,18:00:00,Stella da Mata,12,5,1
2061,1,2025-05-30,18:00:00,Heitor Costela,15,6,4
2062,1,2025-04-22,08:00:00,Alice Moreira,15,14,3
2063,5,2025-04-05,10:00:00,Sarah Dias,12,5,2
2064,5,2025-06-02,16:00:00,Stella da Mata,12,6,2
2065,2,2025-06-16,08:00:00,Agatha Nunes,15,14,2
2066,1,2025-06-18,15:00:00,Marcela Melo,15,10,3
2067,5,2025-05-07,09:00:00,Maria Duarte,12,11,2
2068,5,2025-04-25,15:00:00,Breno Cardoso,12,5,2
2069,1,2025-06-18,10:00:00,Joana Silveira,15,13,2
2070,2,2025-05-04,09:00:00,Emanuella da Cunha,15,5,5
2071,5,2025-05-23,16:00:00,Otávio Nogueira,12,9,2
2072,1,2025-06-21,17:00:00,Emanuella da Cunha,15,14,1
2073,2,2025-05-12,15:00:00,Emanuella da Cunha,15,5,3
2074,5,2025-04-06,17:00:00,Daniela Ferreira,12,9,1
2075,5,2025-05-04,17:00:00,Lucca Martins,12,11,4
2076,4,2025-06-05,17:00:00,Luiz Miguel Caldeira,12,9,3
2077,3,2025-07-04,09:00:00,Heitor Costela,15,5,5
2078,3,2025-07-14,18:00:00,Emanuella da Cunha,15,6,2
2079,3,2025-06-19,18:00:00,Marcela Melo,15,13,4
2080,1,2025-06-04,10:00:00,Heitor Teixeira,15,15,1
2081,3,2025-05-15,07:00:00,Sarah Dias,15,11,2
2082,5,2025-06-04,15:00:00,Marcela Melo,12,8,4
2083,4,2025-07-02,18:00:00,Joana Silveira,12,12,2
2084,2,2025-07-16,09:00:00,Maria Duarte,15,15,3
2085,5,2025-06-13,17:00:00,Thomas Azevedo,12,8,1
2086,5,2025-06-20,16:00:00,Alice Moreira,12,11,4
2087,2,2025-06-14,07:00:00,Lucca Martins,15,5,1
2088,1,2025-06-28,08:00:00,Daniela Ferreira,15,8,4
2089,3,2025-05-11,10:00:00,Lucca Martins,15,14,2
2090,3,2025-06-21,10:00:00,Alice Moreira,15,7,1
2091,1,2025-04-05,18:00:00,Thomas Azevedo,15,12,1
2092,3,2025-05-12,15:00:00,Heitor Costela,15,15,3
2093,3,2025-04-28,17:00:00,Marcela Melo,15,8,2
2094,2,2025-04-18,18:00:00,Emanuella da Cunha,15,11,5
2095,5,2025-04-21,08:00:00,Lucca Martins,12,8,1
2096,2,2025-05-02,08:00:00,Agatha Nunes,15,13,3
2097,2,2025-05-23,16:00:00,Maria Duarte,15,6,3
2098,2,2025-06-01,10:00:00,Heitor Costela,15,8,1
2099,1,2025-07-18,16:00:00,Heitor Teixeira,15,7,3
2100,4,2025-06-22,07:00:00,João Pinto,12,10,5
2101,5,2025-04-15,07:00:00,Breno Cardoso,12,7,5
2102,3,2025-06-08,15:00:00,Breno Cardoso,15,13,5
2103,3,2025-05-23,08:00:00,Alice Moreira,15,14,4
